,Tweet
158,Happy Presidents’ Day. Today we remember and honor the great men who have led our country. https://t.co/zHf1nd7vEM
159,"We are very excited for the family-owned company and firearm manufacturer, Weatherby, Inc. to be relocating to Sheridan. I want to thank everyone who helped make this transition possible.
https://t.co/MddZ38LQni"
160,Thank you to the brave men and women in blue who put their lives at risk to protect communities across America on National Law Enforcement Appreciation Day. #LawEnforcementAppreciationDay https://t.co/u3w8tBfxWA
161,"I had the great honor of meeting with Ray ""Padre"" Johnson, the highest decorated Navy chaplain from the Vietnam War and a celebrated painter, whose work is displayed at United Nations building. https://t.co/Vzbf4vfIlr"
162,I want to thank everyone who attended the breakfast and Veterans meeting in Cody. It was a privilege to meet with so many who have defended our nation in the Armed Forces. I am grateful for the time they took to discuss a range of ongoing veterans issues and concerns. https://t.co/aANQVRMbty
163,"Wishing all who celebrate a blessed and peaceful eight days. From my family to yours, Happy Hanukkah. https://t.co/9oJg7D0Pny"
164,"On Pearl Harbor Remembrance Day, I had the privilege to speak on the House Floor honoring Mr. Clarence Varos, a WWII vet and Pearl Harbor survivor who will celebrate his 100th birthday this weekend. https://t.co/HmtuLWj2X0"
165,Congratulations to everyone who made UW's Women's Entrepreneurship Day successful and UW's College of Business Caitlyn Spradley and UW President Dr. Laurie Nichols for making wonderful opening remarks. Great job! https://t.co/ZHg7ZL2WYZ
166,I want to thank everyone who came out for the Cheyenne Chamber of Commerce's Military Affairs Committee luncheon. It's was great to speak with all of you and take questions about the NDAA. https://t.co/Iwg6KDGAxB
167,"For the past eight years, the federal government's bad policies have harmed the backbone of Wyoming's economy. We need to hand more authority back to the states and the people who will serve as the best stewards of their land.
https://t.co/bE4TPTNVQX"
168,"Great interview from Heidi Merritt, the daughter of Hyde Merritt, a Cheyenne native who will be inducted into The National Rodeo Hall of Fame. What an incredible and well-deserved honor.
https://t.co/J1cvHutxzm"
169,"It was a pleasure to meet Casey Prior, Cash Halpin &amp; their families who are in DC for the JDRF Children's Congress. https://t.co/2ftULwZeJ1 https://t.co/ZKrdaQCsVg"
170,Happy July 4th  - never forget we owe our freedom to the brave men and women who serve in our Armed Forces. https://t.co/1l2gclrZZB
171,"Last week, I introduced Jim Neiman from Hulett to our Federal Lands Subcommittee. Watch our discussion about NEPA and health of our forests. https://t.co/Svx6wrmGTD"
172,"My thoughts &amp; prayers are w/ our Whip and friend Steve Scalise, staff and the heroic Capitol Police officers who were wounded this morning."
173,"On Memorial Day, and every day, we honor the brave servicemen and women who have made the ultimate sacrifice for our country. https://t.co/uZByuiCSGs"
174,"Good to visit with Campbell County commissioners this week. We discussed coal, healthcare &amp; infrastructure. 
https://t.co/BtI93d2Lib https://t.co/XSM0DJcWBm"
175,Read my full statement on the passage of the American Health Care Act (ACHA). https://t.co/RYWeyEzxp4
176,Had the opportunity to meet with folks from Casper who help provide mosquito nets to areas of the world impacted by malaria outbreaks. https://t.co/16za3jj8Fj
177,"I enjoyed meeting with Collette, Cole, Jan &amp; Mary from Powell, Casper &amp; Cheyenne to discuss the role that Community Health Centers play. https://t.co/CpsQxpkR9e"
178,I joined Secretary Zinke who signed orders repealing Obama-era energy regulations. We will continue to reverse these devastating regulations https://t.co/ObuBr4ozUT
179,Thanks very much to Campbell County Health Board for hosting a roundtable earlier this week on health care reform. https://t.co/CX2Sbp7rOY
180,POTUS has ignored calls to light the White House in blue to honor first responders who have made the ultimate sacrifice #LightItBlue
181,"On National Law Enforcement Day, and every day, we honor the brave men &amp; women who put their lives on the line to keep us safe."
