,Tweet
168,"POTUS: American strength, both military and economic, is the best deterrent.  

I couldn’t agree more. Proud of @realDonaldTrump’s leadership and thankful for our troops who keep us safe. 🇺🇸"
169,@SenJoniErnst @DeptVetAffairs Proud to join you in this fight @SenJoniErnst! We must ensure that these benefits are going to those who have earned them - not criminals!
170,Soleimani was an evil terrorist who killed Americans. #Iran’s Quds Force was mistaken not to take warnings from POTUS seriously - they chose the path of escalation. Proud of @realDonaldTrump for taking this defensive action to protect American lives &amp; our allies.
171,Happy New Year to all! May this year be filled with health and happiness. #2020
172,"Today marks the 75th anniversary of the Battle of the Bulge, the last major German offensive in World War II. Let us never forget the 19,000 American heroes who paid the ultimate price fighting against hatred and tyranny 🇺🇸https://t.co/Pdgq3LgBqd"
173,Today I voted YES to confirm my friend and fellow Montanan Lawrence VanDyke to be a judge on the Ninth Circuit. He is yet another @realDonaldTrump nominated judge who will serve the court with honor.
174,"We can never forget that freedom is not free. 

Today, we remember those who gave their lives 78 years ago during Pearl Harbor. 🇺🇸#PearlHarborRemembranceDay"
175,Today I’m thankful for the brave men and women who are spending Thanksgiving away from their families and loved ones while protecting our nation’s freedom. 🇺🇸
176,Grateful to have the whole family together to celebrate Emma Rae’s first Thanksgiving!  Happy Thanksgiving from our family to yours! https://t.co/byCLltYWVp
177,RT @SenateGOP: “We’ve had a great day here in Billings Montana celebrating Veterans Day. I’m so thankful for the men and women who have wor…
178,"Tomorrow we celebrate #VeteransDay, a day to honor the brave men and women who have put country over self. 

To all those who have served, thank you. Our nation is forever grateful. https://t.co/o62tLoyRvz"
179,"Today’s vote in the House, only fitting on Halloween, does nothing but solidify the Dem witch hunt against @realdonaldtrump. 

This process remains in the hands of Adam Schiff &amp; House Dems who’ve had their minds made up about impeachment since before this investigation began."
180,"I personally know Lawrence VanDyke and he is not only a good man, but beyond qualified. I will absolutely be voting YES on confirmation. The @ABAesq should be ashamed of their blatant bias, politically motivated intentions and sick attempt to smear his character."
181,"The Navy Seal who killed Osama bin Laden in 2011, Montana’s very own Rob O’Neill @mchooyah, with some color commentary on today’s news 🇺🇸 https://t.co/lG8vUfluCI"
