,Tweet
94,"On this #MaundyThursday, I encourage you to look up, for our hope comes in Him. The one who was betrayed, crucified, buried, and resurrected is still alive.
 
And with that, no matter what is happening in the world, we can all say: It is well with my soul."
95,".@WHO is turning a blind eye to the corruption in China that created a worldwide pandemic, but has criticized @realDonaldTrump for putting American interests first.
 
An international organization that supports dictators over strong leaders doesn’t need America’s help. https://t.co/GVqmWyPY8p"
96,"Since day one, the Chinese Communist Party has lied about #COVIDー19 and put the rest of the world at risk.

The @WHO's response? Praise China's response while criticizing @realDonaldTrump's travel restrictions.

Proud to support @GReschenthaler's resolution to defund @WHO. https://t.co/R4ATIaajxH"
97,"Gainesville-based @SyfanLogistics is helping lower the risk of exposure to #COVID19 for truckers and consumers.
 
By cutting contact, this company is working to #SlowTheSpread and keep the American supply chain strong. #AmericaWorksTogether
https://t.co/qvSc4cD0ro"
98,"Today on #WorldHealthDay, we celebrate the work of our brave health care professionals fighting on the frontlines against #COVIDー19.

Thank you for putting your lives at risk in order to save others!"
99,"Speaker Pelosi and Adam Schiff attempt to turn every situation into an opportunity to investigate @realDonaldTrump.
 
Why don’t they instead focus on actually helping the American people? Our health care officials, our hospitals, and our small businesses need our help. https://t.co/k4eoTRuzQu"
100,"As Georgia’s shelter-in-place goes into effect today, I want to remind Georgians that we are #InItTogether.

This action is being taken to #SlowTheSpread of #COVIDー19, but this is NOT a reason to panic.

Find answers to your questions here ↓
https://t.co/QvWYBb6kRR"
101,"🚨 NEW → Today, small businesses can start applying for the Paycheck Protection Program.

This #CARESAct program provides forgivable loans to businesses paying their employees during #COVID19.

Learn more here →
https://t.co/Jyx5PaV8PA https://t.co/6uFxlA58vl"
102,"Rather than calling for a commission to investigate @realDonaldTrump’s coronavirus response, Adam Schiff should focus on doing his job and look into China's role in the spread of #COVID19.

Maybe if he wasn’t so obsessed with impeachment, Congress could have acted sooner. https://t.co/xlxSQtl77f"
103,"Having access to state-specific updates in the midst of #COVID19 is critical.
 
That’s why I wrote the @FCC advocating for immediate access to in-state programming for northeast Georgia’s orphan counties whose local news comes from neighboring states.
 
Read my letter here → https://t.co/NIEGwtVO6E"
104,".@UVALaw, this is absolutely shameful.

Every university should support their students’ commitments to serve in the Armed Forces, particularly in the midst of #COVIDー19, when our country needs them most.

You should reverse your decision immediately. https://t.co/enyE5JaFlF"
105,"Didn't file a tax return in 2018 or 2019? Wondering if you're eligible for a stimulus payment?

Some seniors and others who don't typically file tax returns will need to submit a simple tax return to receive the stimulus payment. Read more here ↓
https://t.co/tGNeewjWT3"
106,"RT @WhiteHouse: ""Our future is in our own hands, and the choices and sacrifices we make will determine the fate of this virus."" — President…"
107,"Think about this → the first #coronavirus case in the U.S. was confirmed on January 15. 

The same day, @SpeakerPelosi delivered the articles of impeachment to the Senate.

Maybe if she stopped playing political games, our country could focus on what really matters. https://t.co/GMTqa5gCNk"
108,"Our truckers are working overtime to maintain our food supply chain during #COVID19 and we need to protect their health and safety.

After hearing from truckers across Georgia, I wrote to @USDOT requesting they loosen certain regulations and provide guidelines for truckers. https://t.co/ax7mllme8E"
109,"RT @WhiteHouse: To keep the momentum going in slowing the spread of Coronavirus, the President has extended his nationwide Coronavirus Guid…"
110,"In the midst of #coronavirus, @realDonaldTrump is working for the people.
 
Meanwhile, Speaker Pelosi is working as the pied piper of pork for liberal ideas. https://t.co/6uFGi9Gn9b"
111,"This new app from @Apple, @WhiteHouse, @CDCgov and @fema provides updates on the latest information about #COVIDー19 and access to a coronavirus symptom screening tool — all from your phone. https://t.co/mBxQUpkSCr"
112,"This Forsyth County orthodontist is fighting the mask shortage with his 3D printer.
 
He is freely sharing his mask design, which has been downloaded 6,000+ times and used by hospitals across the state. What an innovative way to serve! #InItTogether
 
https://t.co/8LJdWGQrqh"
113,"On #NationalDoctorsDay, we honor our heroes throughout Georgia and across our nation fighting on the frontlines of this public health crisis.

To our health care professionals working tirelessly to save American lives and protect our communities, thank you! #ThankADoctor"
114,"RT @WhiteHouse: A new COVID-19 app, created in partnership with the White House, @Apple, @CDCgov, and @FEMA, is available for download from…"
115,"Good news for Georgians! This afternoon @realDonaldTrump approved Georgia’s disaster declaration, freeing up federal resources to fight #COVIDー19 throughout Georgia and help save lives. https://t.co/QDWH24w1ab"
116,"💡My Pool Pal, a family owned business in Alto, Georgia, switched from making swim diapers to face masks."
117,💡Gainesville-based @Kippertool is making face shields for our health care providers and first responders.
118,".@realDonaldTrump has never wavered in his approach to fighting #coronavirus.
 
He is working to put the health of Americans first and create a booming economy. https://t.co/oePjNDySf9"
119,"As harvest season approaches, we’re reminded that Georgia farmers and truckers are integral to our food supply.

In the face of #COVIDー19, we’re committed to ensuring they have the resources they need to continue putting food on our tables. #InItTogether https://t.co/JhsYnE1G4U"
120,"RT @HouseGOP: .@POTUS, the @WhiteHouse and Congress are taking decisive action to combat and contain coronavirus while helping small busine…"
121,"The #CARESact achieves both Congress and @realDonaldTrump's goal of providing:

✅Resources for hospitals and health care workers
✅Relief for small businesses and their employees
✅Support for state and local governments
✅Relief for American workers https://t.co/N7pPaEy4sE"
122,"Today we pause to recognize the heroes who have been awarded our nation’s highest honor.
        
Thank you to the brave men and women who went above and beyond the call of duty to protect our freedom. #MedalofHonorDay"
123,"Moonrise Distillery, a family-run operation in #GA09, is now producing hand sanitizer and donating it to Rabun County’s emergency responders.
 
Another amazing example of supporting our communities in the face of #coronavirus. #InItTogether
https://t.co/CJiBkLdCMM"
124,"Our medical professionals are taking incredible risks to stop the spread of #coronavirus, but they're in need of more medical equipment.

Earlier today, I urged the Trump Administration to temporarily ban all exports of medical equipment that help us fight #COVIDー19. https://t.co/pL6cFJX85C"
125,"I can't think of a more important time to stop and thank our farmers, ranchers, and food suppliers.

In the midst of a global health crisis, you continue to put food on our tables. Thank you for your tireless work to provide for our communities! #NationalAgDay https://t.co/iiWwczqX73"
126,"Americans should be encouraged by the ways in which the private sector has partnered with @realDonaldTrump and his administration in the midst of #COVIDー19.

This is the American spirit at work. We are #InItTogether.

Read more from Peter Navarro ↓
https://t.co/21XpGgJCnB"
127,"Millions of Americans are losing their jobs. Meanwhile, Democrats are working to... offset airline carbon emissions.

Democrats are taking advantage of this pandemic to check items off their wishlist while watching the American people suffer, and it’s truly horrifying. https://t.co/lQATB20EzB"
