,Tweet
149,"RT @RockfordPD: Today we honor one of our own who was taken too soon. Our hearts, thoughts, and prayers go out to the family and friends of…"
150,"From our hometown heroes in #IL16 to those all across the country who put their lives on the line, THANK YOU. Today, and every day, we thank our brave first responders who work tirelessly on the front lines to keep us safe. #NationalFirstRespondersDay #ThankAFirstResponder https://t.co/EV3a2Se1CQ"
151,"As we continue our work to tackle the #OpioidEpidemic, it’s important that we properly dispose of unused &amp; expired prescription drugs. #IL16 has several locations taking part in today’s #TakeBackDay 👉 Find the location nearest you &amp; learn more @DEAHQ https://t.co/dVQFjAf0im. https://t.co/lzj0RzdaHe"
152,"One year ago today, the #SUPPORTAct became law, marking the most significant congressional action against a single drug crisis in history. Addiction is a disease &amp; we need to treat it as such. Proud of the progress we’ve made, but our fight against the opioid epidemic continues. https://t.co/WyIY8tu8ox"
153,RT @JebBush: Maybe she should support lower income parents who can’t move the power to choose their child’s school. https://t.co/5tIUio0GLc
154,RT @JenGriffinFNC: I just spoke to a distraught US Special Forces soldier who is among the 1000 or so US troops in Syria tonight who is ser…
155,"RT @Liz_Cheney: News from Syria is sickening. Turkish troops preparing to invade Syria from the north, Russian-backed forces from the south…"
156,"This is heartbreaking to see from those who fought ISIS with us and suffered over 10,000 deaths.  The (preventable) disaster appears to be underway. https://t.co/X03SVcZDPu"
157,This is sad.  This young hero likely became an officer from the goodness of her heart.  Instead she has to face spoiled weak brats who use pepper spray and run.  God bless you officer. https://t.co/wU74naL0Gc
158,"Today, we remember the men and women who served and sacrificed, but never made it home. Today, we remember the true cost of freedom. The courage of our American heroes will never be forgotten, and we #HonorThem by remembering them today and every day. #POWMIARecognitionDay https://t.co/0nHd3Apoyo"
159,"Cheers to the greatest Air Force in the world, celebrating 72 years today. I’m proud to be an Airman &amp; grateful to all who wear the wings in service to this country. 🛩️#AimHigh … Fly, Fight, Win! https://t.co/5srkuFzUPF"
160,"IT'S TIME TO SET THE RECORD STRAIGHT! 🚨🚨🚨

Because flashy headlines may grab your attention, but they don’t tell the whole story. #Turnberrygate is just the latest example. So take the time to learn the facts &amp; decide for yourself. https://t.co/jBww0qZOwl"
161,RT @HouseGOP: Today we celebrate generations of hardworking Americans who helped build our nation’s booming economy and continue to drive t…
