,Tweet
109,"📣 #CO04: Please use the @CDCgov as a resource for #COVID_19 updates and safety tips.

As this outbreak continues, it’s important not to panic, but continue to take commonsense preventive measures to stop the spread of disease. Learn more: https://t.co/uJ5ca9QSsr https://t.co/h1OcRokakO"
110,"All sorts of Christmas-tree ornaments were added to this bill. 15% of the funds were to be spent on foreign countries &amp; millions went towards unrelated telehealth funding.

Indiscriminately throwing money at a problem like coronavirus wont make it go away. https://t.co/TedJuvqc1u https://t.co/60MBozVmly"
111,RT @SenCoryGardner: The entire Colorado congressional delegation sent a letter to @CDCgov and @HHSGov in support of the State of Colorado’s…
112,I will be keeping a close watch on the two presumptive positive cases of #COVID19 in Colorado. We can all take proactive steps by reducing contact with people who are sick and staying home when you are feeling sick. Learn more here: https://t.co/QrkxhLCtRv
113,"RT @HouseGOP: For the latest updates on the #coronavirus and how to keep your family and community safe, visit the @CDCgov’s website  🌐 htt…"
114,"We’ve known about the severity of the coronavirus for months.

Instead of considering the President’s thoughtful response, the Democrats pulled together a bloated spending package overnight.

As always, thanks for having me @ContactLenz_KOA and @AprilZesbaugh. https://t.co/NZSNaEiSPC"
115,RT @AprilZesbaugh: Why he voted no on the spending bill to fight #Coronavirus. We talk live with @RepKenBuck at 7:54am @KOAColorado @Contac…
116,"RT @RepAndyBiggsAZ: President @realDonaldTrump initially asked for $2.5B for coronavirus funding.

Today, Congress votes on a package aroun…"
117,"Since day 1, Democrats have politicized the coronavirus. The president’s initial $2.5 billion request was a thoughtful proposal to address our coronavirus response needs."
118,"Thank you to the Colorado VFW delegation for visiting my office and sharing your concerns today. 

It’s so important we take care of the men and women who put their lives on the line for our country. @VFWHQ https://t.co/NSkzQdcDk0"
119,"Did you know 1 in 100 babies in the US are born with Congenital Heart Disease? Today, I met with the faces of CHD, families from Greeley and Keenesburg.

It’s so important that we support the “Heart Warriors” who fight this disease head-on every day. https://t.co/la4f6dHvMY"
120,"We must lay down our partisan swords to respond to the coronavirus and do what’s best for the country.

That’s why I signed a letter urging @SpeakerPelosi and @LeaderHoyer against tying a public health crisis to the upcoming FISA re-authorization. https://t.co/YofHvL2h7a"
121,"States that “green light” driver licenses for illegal immigrants should be penalized. 

There have been far too many violent crimes involving illegal immigrants who were granted sanctuary. 

These preventable tragedies stop with our bill. @MarshaBlackburn https://t.co/HUOx54J2Qk"
122,"The state of our union is stronger than ever before.

To keep this momentum going, Congress must focus on:
👨‍👩‍👦 Supporting and promoting working families
🏥 Lowering healthcare costs
👮 Securing our borders
🇺🇸 Protecting America’s national security

#SOTU"
123,The allegations of corruption that you see around the Biden family are very troubling. I think that Democratic voters will take that into account when they choose who their nominee is going to be. https://t.co/xedjv3c00N
124,"Every year, I’m so inspired by the number of young people who make the trek to DC for @March_for_Life. 

Keep on marching! #WhyWeMarch @CentennialCCU https://t.co/eMJNtse9vK"
125,"In today's Judiciary hearing, we heard from innovators in the tech marketplace who compete with and rely on #BigTech platforms.
 
It's clear there is a need for action. 
 
Thanks: @basecamp, @TheTileApp, @Sonos, @PopSocket #CongressatCULaw"
126,It’s time we lay down our partisan swords and commit to do better by the men and women in uniform who defend our country day in and day out. https://t.co/00fCA3XLUD
127,"RT @PostOpinions: ""We are a group of representatives who, despite our disagreements, stand together to affirm the role and duty of Congress…"
128,"Today, we honor a legend whom I miss dearly. Winston Hill was a great friend, community leader, and renowned athlete. It is with no surprise that he will be inducted into the 2020 Centennial Class of the @ProFootballHOF. Please join me in celebrating his accomplishments! https://t.co/7ymXQO4PB4"
129,"I am overjoyed for my daughter and her husband on the birth of their beautiful, healthy baby boy. 

Please join me in welcoming my third grandchild into the world! https://t.co/3RcPsDUNd2"
130,"We should be standing up for the freedom seekers in Iran protesting their regimes' heinous takedown of the civilian plane. 

My heart goes out to the victims’ families and I stand with the protesters in Iran. https://t.co/mwdlLCKd3T"
131,"What happened to the urgency of impeaching a President who presents a “clear and present danger” to our democracy?

With Pelosi stalling, it has never been more clear that Democrats are staging a partisan takedown of President Trump. https://t.co/WTb8WSKT2w"
132,"Today, we recognize the countless men and women who put their lives on the line to keep the people of #CO04 safe. Thank you for all that you do! #LawEnforcementAppreciationDay https://t.co/67ajVZ8GHU"
133,"I'm proud we finally have a president who will stand up to designated terrorists like Soleimani.

I hope there is no more blood shed and we should always try to deescalate, but Iran needs to understand there is a price to pay for supplying terrorists and destabilizing the world."
134,"The #USMCA is crucial for the future of American prosperity, as well as our farmers, manufacturers, innovators, and those who continue to stimulate future economic growth. After months of delay, I’m glad to see it pass the House and hope my Senate colleagues act quickly."
135,"RT @RepDLesko: Recording a new episode of the @freedomcaucus podcast with fellow caucus members who serve on @JudiciaryGOP. 

Chairman @Rep…"
136,"Today, we celebrate the @USNationalGuard’s 383rd birthday! We are forever grateful for the brave men and women who have dedicated their lives to serving our communities and our nation. #Guard383 https://t.co/15QVDok8dQ"
137,"The Democrats' case rests on the recollections of Gordon Sondland. A witness who said I don't know, I'm not sure, and I don't remember no fewer than 325 times during his first deposition. A witness who admitted his ""clear understanding"" was just his opinion!"
138,RT @RepMikeJohnson: “To impeach a president who 63 million people voted for over eight lines in a call transcript is baloney.” - Steve Cast…
139,Kimmi Lewis has been a strong advocate for our state’s farmers and ranchers. She will be remembered as a treasured member of the community who worked tirelessly to improve the lives of Coloradans. https://t.co/qGfanmhJHn
140,"RT @RepAndyBiggsAZ: ""Can you name a single president in the history of the United States, save President Harrison, who died 32 days after h…"
141,I'm glad to see the Citizenship and Children of Military Members and Civil Servants Act pass the House today. This important bill that I was proud to be an original cosponsor of provides greater support to our troops &amp; diplomats who've dedicated their lives to serving our nation.
142,"It’s been over a year since @POTUS signed the #USMCA, which is crucial for the future of American prosperity, as well as our farmers, manufacturers, &amp; those who continue to stimulate future economic growth. Dems don't need any more time. It's time for Congress to pass #USMCAnow. https://t.co/NPGWvYpiUR"
143,"Happy Thanksgiving! We have so much to be thankful for. I’m thankful for our law enforcement officers who keep us safe at home, I’m thankful for our men and women who defend our country overseas, and I’m thankful to serve you. Enjoy this special day with family &amp; friends. 🦃"
144,"RT @princetonian: IN THE NATION'S SERVICE | The Daily Princetonian spoke to members of Congress who are University alums: Ted Cruz ‘92, Joh…"
145,RT @JoeStGeorge: VIDEO: Just finished speaking with @RepKenBuck who is also Chairman of the @cologop. He told me after watching impeachment…
146,"This Veteran’s Day, we honor all those who have served before us, whose military service has ensured our way of life and our freedom. We owe a debt that we can never repay in full. May God bless our men and women in uniform, our veterans, and their families. #VeteransDay https://t.co/sdQgLSDmqm"
147,"November is #MilitaryFamilyAppreciationMonth. This month, we salute the brave men and women who have fought for our freedoms, and we celebrate the military families who get up every day and support our nation's service members. Thank you for all you've done and continue to do."
